,measure_name,location_id,location_name,sex_id,SEX_NAME,age_group_id,year_id,val,upper,lower,newValCol
537,Number of Smokers,66,Brunei Darussalam,2,Female,149,2019,2033.994489,3274.04205,1154.855485,3033.9944889999997
538,Number of Smokers,67,Japan,1,Male,149,2019,1418806.915,1694418.217,1159738.774,1419806.915
539,Number of Smokers,67,Japan,2,Female,149,2019,390639.2713,608059.4933,233838.8678,391639.2713
540,Number of Smokers,68,Republic of Korea,1,Male,149,2019,945010.1101,1107478.874,779893.3973,946010.1101
541,Number of Smokers,68,Republic of Korea,2,Female,149,2019,218156.0572,349439.0553,129009.6318,219156.0572
542,Number of Smokers,69,Singapore,1,Male,149,2019,46553.22154,56903.63034,37151.53859,47553.22154
543,Number of Smokers,69,Singapore,2,Female,149,2019,19721.26812,30695.7438,12067.50991,20721.26812
544,Number of Smokers,71,Australia,1,Male,149,2019,241234.5529,295974.3416,194145.4071,242234.5529
545,Number of Smokers,71,Australia,2,Female,149,2019,214961.1463,305773.5269,145506.443,215961.1463
546,Number of Smokers,72,New Zealand,1,Male,149,2019,61636.84039,69000.86021,54658.13263,62636.84039
547,Number of Smokers,72,New Zealand,2,Female,149,2019,45697.41017,55273.24968,37406.44926,46697.41017
548,Number of Smokers,74,Andorra,1,Male,149,2019,1309.068496,1599.607688,1014.656694,2309.068496
549,Number of Smokers,74,Andorra,2,Female,149,2019,1125.794972,1681.389854,677.6624645,2125.7949719999997
550,Number of Smokers,75,Austria,1,Male,149,2019,191934.9857,219217.4779,165609.0068,192934.9857
551,Number of Smokers,75,Austria,2,Female,149,2019,124689.331,159907.374,96057.80542,125689.331
552,Number of Smokers,76,Belgium,1,Male,149,2019,150273.1772,170855.388,130708.3384,151273.1772
553,Number of Smokers,76,Belgium,2,Female,149,2019,130703.0563,161854.9417,103713.5279,131703.0563
554,Number of Smokers,77,Cyprus,1,Male,149,2019,31549.25128,35830.78717,27036.86982,32549.25128
555,Number of Smokers,77,Cyprus,2,Female,149,2019,13304.17703,18701.36277,9012.417217,14304.17703
556,Number of Smokers,78,Denmark,1,Male,149,2019,78686.02155,90769.52535,67234.74139,79686.02155
557,Number of Smokers,78,Denmark,2,Female,149,2019,77014.40099,96139.64719,59838.01249,78014.40099
558,Number of Smokers,79,Finland,1,Male,149,2019,73541.87273,83536.16192,63459.61598,74541.87273
559,Number of Smokers,79,Finland,2,Female,149,2019,68776.00847,87164.89591,53904.73548,69776.00847
560,Number of Smokers,80,France,1,Male,149,2019,1541130.843,1707123.448,1372462.058,1542130.843
561,Number of Smokers,80,France,2,Female,149,2019,1354611.538,1598793.485,1119991.974,1355611.538
562,Number of Smokers,81,Germany,1,Male,149,2019,1410221.896,1580977.96,1235555.009,1411221.896
563,Number of Smokers,81,Germany,2,Female,149,2019,989099.1875,1221399.075,794821.7042,990099.1875
564,Number of Smokers,82,Greece,1,Male,149,2019,188396.3408,209686.5366,167047.2297,189396.3408
565,Number of Smokers,82,Greece,2,Female,149,2019,121514.1238,156025.6677,92338.16934,122514.1238
566,Number of Smokers,83,Iceland,1,Male,149,2019,3352.081096,4003.838957,2757.983983,4352.081096
567,Number of Smokers,83,Iceland,2,Female,149,2019,3117.273463,4354.973873,2198.835269,4117.2734629999995
568,Number of Smokers,84,Ireland,1,Male,149,2019,63831.64167,75525.03591,53031.16503,64831.64167
569,Number of Smokers,84,Ireland,2,Female,149,2019,83750.97042,104088.7685,64287.62359,84750.97042
570,Number of Smokers,85,Israel,1,Male,149,2019,172114.2805,199719.6414,146131.6754,173114.2805
571,Number of Smokers,85,Israel,2,Female,149,2019,86017.7542,122092.802,57068.6832,87017.7542
572,Number of Smokers,86,Italy,1,Male,149,2019,885048.3797,991423.927,783855.3165,886048.3797
573,Number of Smokers,86,Italy,2,Female,149,2019,526594.4801,636470.0651,434187.2715,527594.4801
574,Number of Smokers,87,Luxembourg,1,Male,149,2019,10358.16752,11892.83427,8793.201807,11358.16752
575,Number of Smokers,87,Luxembourg,2,Female,149,2019,11790.11008,13951.38051,9645.926714,12790.11008
576,Number of Smokers,88,Malta,1,Male,149,2019,5377.620079,6447.846067,4408.405398,6377.620079
577,Number of Smokers,88,Malta,2,Female,149,2019,5363.607964,6995.335543,3960.073524,6363.607964
578,Number of Smokers,89,Netherlands,1,Male,149,2019,264495.5899,303070.3307,229566.0087,265495.5899
579,Number of Smokers,89,Netherlands,2,Female,149,2019,230597.369,284815.3072,183508.3114,231597.369
580,Number of Smokers,90,Norway,1,Male,149,2019,56547.88862,68871.86826,46525.73596,57547.88862
581,Number of Smokers,90,Norway,2,Female,149,2019,44933.07184,61382.54887,31883.59976,45933.07184
582,Number of Smokers,91,Portugal,1,Male,149,2019,203716.433,227807.3774,179200.8386,204716.433
583,Number of Smokers,91,Portugal,2,Female,149,2019,163101.4084,196047.5142,130755.8967,164101.4084
584,Number of Smokers,92,Spain,1,Male,149,2019,641924.659,723952.6468,561739.888,642924.659
585,Number of Smokers,92,Spain,2,Female,149,2019,567549.3884,687353.0848,458229.1603,568549.3884
586,Number of Smokers,93,Sweden,1,Male,149,2019,83306.90187,101378.5562,66422.58143,84306.90187
587,Number of Smokers,93,Sweden,2,Female,149,2019,88787.71096,121757.0156,60176.90013,89787.71096
588,Number of Smokers,94,Switzerland,1,Male,149,2019,131312.6786,152745.4914,111255.3155,132312.6786
589,Number of Smokers,94,Switzerland,2,Female,149,2019,91821.6723,122409.8934,66564.28443,92821.6723
590,Number of Smokers,95,United Kingdom,1,Male,149,2019,885450.8043,1020336.124,764902.6815,886450.8043
591,Number of Smokers,95,United Kingdom,2,Female,149,2019,746790.7167,936156.2568,569498.4287,747790.7167
592,Number of Smokers,97,Argentina,1,Male,149,2019,1073705.519,1222473.361,915448.2343,1074705.519
593,Number of Smokers,97,Argentina,2,Female,149,2019,629802.2558,852568.3003,444711.7914,630802.2558
594,Number of Smokers,98,Chile,1,Male,149,2019,494037.6484,558005.4273,425503.0538,495037.6484
595,Number of Smokers,98,Chile,2,Female,149,2019,500637.2628,627988.3319,380653.3007,501637.2628
596,Number of Smokers,99,Uruguay,1,Male,149,2019,70572.42177,83069.06018,58292.50049,71572.42177
597,Number of Smokers,99,Uruguay,2,Female,149,2019,62272.31495,85041.97394,43467.32269,63272.31495
598,Number of Smokers,101,Canada,1,Male,149,2019,369601.4604,449687.8408,298201.3824,370601.4604
599,Number of Smokers,101,Canada,2,Female,149,2019,309830.1606,438256.8078,206315.8481,310830.1606
600,Number of Smokers,102,United States of America,1,Male,149,2019,4073210.996,4630533.489,3605497.462,4074210.996
601,Number of Smokers,102,United States of America,2,Female,149,2019,2803314.903,3466714.193,2178808.939,2804314.903
602,Number of Smokers,103,Latin America and Caribbean,1,Male,149,2019,7912103.118,8372244.041,7446558.092,7913103.118
603,Number of Smokers,103,Latin America and Caribbean,2,Female,149,2019,3460183.153,3989619.979,2994696.463,3461183.153
604,Number of Smokers,105,Antigua and Barbuda,1,Male,149,2019,626.2078725,809.9429813,478.4950219,1626.2078725000001
605,Number of Smokers,105,Antigua and Barbuda,2,Female,149,2019,440.346506,645.7464784,284.6190045,1440.3465059999999
606,Number of Smokers,106,Bahamas,1,Male,149,2019,3882.724362,4724.365048,3199.015682,4882.724362
607,Number of Smokers,106,Bahamas,2,Female,149,2019,1361.213326,2118.142465,794.9014021,2361.213326
608,Number of Smokers,107,Barbados,1,Male,149,2019,2579.180327,3225.916198,1996.620129,3579.180327
609,Number of Smokers,107,Barbados,2,Female,149,2019,1574.676612,2351.845193,999.563863,2574.676612
610,Number of Smokers,108,Belize,1,Male,149,2019,8360.007397,10162.95629,6686.433058,9360.007397
611,Number of Smokers,108,Belize,2,Female,149,2019,2494.06048,3879.687852,1446.863882,3494.06048
612,Number of Smokers,109,Cuba,1,Male,149,2019,134509.7532,162935.3258,108771.1061,135509.7532
613,Number of Smokers,109,Cuba,2,Female,149,2019,79463.9478,110642.3043,54920.40744,80463.9478
614,Number of Smokers,110,Dominica,1,Male,149,2019,738.544988,938.5096592,564.4901974,1738.544988
615,Number of Smokers,110,Dominica,2,Female,149,2019,459.9265728,730.7083958,265.9419968,1459.9265728
616,Number of Smokers,111,Dominican Republic,1,Male,149,2019,58709.58035,74283.39047,45394.15419,59709.58035
617,Number of Smokers,111,Dominican Republic,2,Female,149,2019,37778.36759,57901.33543,23214.52103,38778.36759
618,Number of Smokers,112,Grenada,1,Male,149,2019,1388.35462,1733.46799,1088.794833,2388.35462
619,Number of Smokers,112,Grenada,2,Female,149,2019,571.6235125,867.5053068,349.6930699,1571.6235124999998
620,Number of Smokers,113,Guyana,1,Male,149,2019,16803.49261,19530.73122,14046.6138,17803.49261
621,Number of Smokers,113,Guyana,2,Female,149,2019,3707.281728,5801.949624,2263.762468,4707.281728
622,Number of Smokers,114,Haiti,1,Male,149,2019,67421.01598,86985.00337,51635.21219,68421.01598
623,Number of Smokers,114,Haiti,2,Female,149,2019,31446.26177,53031.15669,17433.01658,32446.26177
624,Number of Smokers,115,Jamaica,1,Male,149,2019,39700.29834,46888.3791,32963.2666,40700.29834
625,Number of Smokers,115,Jamaica,2,Female,149,2019,24066.54725,32469.17806,17421.53273,25066.54725
626,Number of Smokers,116,Saint Lucia,1,Male,149,2019,2125.514018,2716.821555,1666.142801,3125.514018
627,Number of Smokers,116,Saint Lucia,2,Female,149,2019,1062.42048,1560.071781,684.5032083,2062.4204799999998
628,Number of Smokers,117,Saint Vincent and the Grenadines,1,Male,149,2019,2031.64713,2437.212474,1672.310543,3031.6471300000003
629,Number of Smokers,117,Saint Vincent and the Grenadines,2,Female,149,2019,639.313962,989.6945101,386.8732626,1639.313962
630,Number of Smokers,118,Suriname,1,Male,149,2019,13496.324,15920.95948,11435.51033,14496.324
631,Number of Smokers,118,Suriname,2,Female,149,2019,4082.408358,5977.260341,2580.45621,5082.408358000001
632,Number of Smokers,119,Trinidad and Tobago,1,Male,149,2019,23926.81871,28285.44789,20139.3855,24926.81871
633,Number of Smokers,119,Trinidad and Tobago,2,Female,149,2019,8581.9862,12486.77391,5778.197511,9581.9862
634,Number of Smokers,121,Bolivia (Plurinational State of),1,Male,149,2019,192146.1816,231327.6678,158376.1314,193146.1816
635,Number of Smokers,121,Bolivia (Plurinational State of),2,Female,149,2019,95016.44209,136307.5094,61718.38115,96016.44209
636,Number of Smokers,122,Ecuador,1,Male,149,2019,351677.0808,397619.636,307461.79,352677.0808
637,Number of Smokers,122,Ecuador,2,Female,149,2019,82375.49331,121580.3459,54318.07286,83375.49331
638,Number of Smokers,123,Peru,1,Male,149,2019,370904.5203,456716.1639,302847.063,371904.5203
639,Number of Smokers,123,Peru,2,Female,149,2019,160968.1101,234603.2913,103022.0571,161968.1101
640,Number of Smokers,125,Colombia,1,Male,149,2019,682098.19,813191.405,562332.5118,683098.19
641,Number of Smokers,125,Colombia,2,Female,149,2019,362587.1194,501290.9566,252423.9348,363587.1194
642,Number of Smokers,126,Costa Rica,1,Male,149,2019,57135.4693,69656.56616,46777.62523,58135.4693
643,Number of Smokers,126,Costa Rica,2,Female,149,2019,32235.67677,47274.70527,21264.2489,33235.67677
644,Number of Smokers,127,El Salvador,1,Male,149,2019,116317.2619,138084.1372,95565.9383,117317.2619
645,Number of Smokers,127,El Salvador,2,Female,149,2019,35279.69216,49838.00663,23454.69656,36279.69216
646,Number of Smokers,128,Guatemala,1,Male,149,2019,432441.8603,496326.9395,369193.5695,433441.8603
647,Number of Smokers,128,Guatemala,2,Female,149,2019,134704.9459,196326.0839,87925.78959,135704.9459
648,Number of Smokers,129,Honduras,1,Male,149,2019,241346.0094,282936.0943,201537.3472,242346.0094
649,Number of Smokers,129,Honduras,2,Female,149,2019,68415.5112,98770.09067,43784.36655,69415.5112
650,Number of Smokers,130,Mexico,1,Male,149,2019,2911456.938,3233534.105,2588775.894,2912456.938
651,Number of Smokers,130,Mexico,2,Female,149,2019,1099037.15,1452883.881,784967.9014,1100037.15
652,Number of Smokers,131,Nicaragua,1,Male,149,2019,140528.7689,171919.7649,115336.0838,141528.7689
653,Number of Smokers,131,Nicaragua,2,Female,149,2019,50149.49492,73890.64566,31247.25465,51149.49492
654,Number of Smokers,132,Panama,1,Male,149,2019,38424.95797,47715.57314,30468.42473,39424.95797
655,Number of Smokers,132,Panama,2,Female,149,2019,22011.12147,34802.32616,13620.12481,23011.12147
656,Number of Smokers,133,Venezuela (Bolivarian Republic of),1,Male,149,2019,386855.7203,486717.7906,301341.2121,387855.7203
657,Number of Smokers,133,Venezuela (Bolivarian Republic of),2,Female,149,2019,158996.581,251521.1599,89961.1968,159996.581
658,Number of Smokers,135,Brazil,1,Male,149,2019,1476891.246,1758381.412,1233833.467,1477891.246
659,Number of Smokers,135,Brazil,2,Female,149,2019,900441.2578,1253499.888,594000.8446,901441.2578
660,Number of Smokers,136,Paraguay,1,Male,149,2019,106899.7413,131635.6813,84098.48434,107899.7413
661,Number of Smokers,136,Paraguay,2,Female,149,2019,45869.25938,72813.85914,27233.15791,46869.25938
662,Number of Smokers,137,North Africa and Middle East,1,Male,149,2019,13442763.61,13976538.61,12939656.05,13443763.61
663,Number of Smokers,137,North Africa and Middle East,2,Female,149,2019,2833469.334,3214528.737,2500811.041,2834469.334
664,Number of Smokers,139,Algeria,1,Male,149,2019,840813.3751,974918.7658,711000.9081,841813.3751
665,Number of Smokers,139,Algeria,2,Female,149,2019,50645.23826,85879.24499,27110.29582,51645.23826
666,Number of Smokers,140,Bahrain,1,Male,149,2019,22531.27139,26869.52851,18917.67557,23531.27139
667,Number of Smokers,140,Bahrain,2,Female,149,2019,5455.773586,7919.894697,3644.814949,6455.773586
668,Number of Smokers,141,Egypt,1,Male,149,2019,2524094.698,2771124.675,2292015.763,2525094.698
669,Number of Smokers,141,Egypt,2,Female,149,2019,146600.9171,247692.2013,79542.7262,147600.9171
670,Number of Smokers,142,Iran (Islamic Republic of),1,Male,149,2019,818233.7427,1003074.535,656631.2171,819233.7427
671,Number of Smokers,142,Iran (Islamic Republic of),2,Female,149,2019,205577.5413,328361.0579,116092.9136,206577.5413
672,Number of Smokers,143,Iraq,1,Male,149,2019,1189797.896,1374035.731,1005709.842,1190797.896
673,Number of Smokers,143,Iraq,2,Female,149,2019,145595.1234,234813.6534,84454.50089,146595.1234
674,Number of Smokers,144,Jordan,1,Male,149,2019,541709.8955,582996.8472,498019.4113,542709.8955
675,Number of Smokers,144,Jordan,2,Female,149,2019,158986.9626,216520.0908,113926.0637,159986.9626
676,Number of Smokers,145,Kuwait,1,Male,149,2019,105676.3404,119805.3688,92522.19791,106676.3404
677,Number of Smokers,145,Kuwait,2,Female,149,2019,20066.17623,27502.36328,13723.3569,21066.17623
678,Number of Smokers,146,Lebanon,1,Male,149,2019,129748.994,146603.9227,114171.7763,130748.994
679,Number of Smokers,146,Lebanon,2,Female,149,2019,43504.31571,58795.06659,30433.86982,44504.31571
680,Number of Smokers,147,Libya,1,Male,149,2019,141703.3946,172549.0319,114997.8926,142703.3946
681,Number of Smokers,147,Libya,2,Female,149,2019,12243.90692,20871.59594,6185.898708,13243.90692
682,Number of Smokers,148,Morocco,1,Male,149,2019,455526.5995,546262.7608,373421.3582,456526.5995
683,Number of Smokers,148,Morocco,2,Female,149,2019,53184.04708,88174.33233,29836.35941,54184.04708
684,Number of Smokers,149,Palestine,1,Male,149,2019,150777.6889,177496.8952,124138.153,151777.6889
685,Number of Smokers,149,Palestine,2,Female,149,2019,15997.56795,26512.58981,8917.466477,16997.56795
686,Number of Smokers,150,Oman,1,Male,149,2019,46142.25631,58812.48157,35281.09471,47142.25631
687,Number of Smokers,150,Oman,2,Female,149,2019,5152.544118,8704.354693,2748.2788,6152.544118
688,Number of Smokers,151,Qatar,1,Male,149,2019,65139.07468,79518.52502,52559.61696,66139.07467999999
689,Number of Smokers,151,Qatar,2,Female,149,2019,5490.883707,8564.30804,3256.229143,6490.883707
690,Number of Smokers,152,Saudi Arabia,1,Male,149,2019,690872.6391,809036.3834,588839.3588,691872.6391
691,Number of Smokers,152,Saudi Arabia,2,Female,149,2019,65641.13288,109178.5653,36161.48565,66641.13288
692,Number of Smokers,153,Syrian Arab Republic,1,Male,149,2019,451994.9256,538389.6425,370582.0886,452994.9256
693,Number of Smokers,153,Syrian Arab Republic,2,Female,149,2019,112002.2445,179776.2416,61551.48718,113002.2445
694,Number of Smokers,154,Tunisia,1,Male,149,2019,302816.2105,340497.4174,266470.69,303816.2105
695,Number of Smokers,154,Tunisia,2,Female,149,2019,21637.07198,35308.44869,12406.35001,22637.07198
696,Number of Smokers,155,Turkey,1,Male,149,2019,3121906.098,3345783.261,2889640.927,3122906.098
697,Number of Smokers,155,Turkey,2,Female,149,2019,1415594.365,1701293.235,1170852.934,1416594.365
698,Number of Smokers,156,United Arab Emirates,1,Male,149,2019,59198.7178,70975.66773,48492.04168,60198.7178
699,Number of Smokers,156,United Arab Emirates,2,Female,149,2019,12890.66814,20674.17738,7794.289215,13890.66814
700,Number of Smokers,157,Yemen,1,Male,149,2019,572566.8353,688839.3233,470778.9638,573566.8353
701,Number of Smokers,157,Yemen,2,Female,149,2019,154695.766,248791.556,91268.6173,155695.766
702,Number of Smokers,158,South Asia,1,Male,149,2019,24464985.82,27688258.52,21576367.15,24465985.82
703,Number of Smokers,158,South Asia,2,Female,149,2019,3207666.268,4660905.22,2090053.135,3208666.268
704,Number of Smokers,160,Afghanistan,1,Male,149,2019,627892.7079,757752.3534,506606.7269,628892.7079
705,Number of Smokers,160,Afghanistan,2,Female,149,2019,99171.78327,166948.3165,53041.06504,100171.78327
706,Number of Smokers,161,Bangladesh,1,Male,149,2019,3717140.111,4278243.957,3229332.81,3718140.111
707,Number of Smokers,161,Bangladesh,2,Female,149,2019,178329.9412,301739.4109,93934.45736,179329.9412
708,Number of Smokers,162,Bhutan,1,Male,149,2019,17004.61175,20051.8995,14021.96138,18004.61175
709,Number of Smokers,162,Bhutan,2,Female,149,2019,5149.260711,7570.787727,3250.567827,6149.260711
710,Number of Smokers,163,India,1,Male,149,2019,17317074.94,20423765.1,14367122.2,17318074.94
711,Number of Smokers,163,India,2,Female,149,2019,2516700.864,3967087.498,1438811.236,2517700.864
712,Number of Smokers,164,Nepal,1,Male,149,2019,608969.4939,700190.9658,522977.9662,609969.4939
713,Number of Smokers,164,Nepal,2,Female,149,2019,99277.16829,163519.1042,57323.42077,100277.16829
714,Number of Smokers,165,Pakistan,1,Male,149,2019,2804796.663,3359450.802,2270009.024,2805796.663
715,Number of Smokers,165,Pakistan,2,Female,149,2019,408209.0339,701385.9968,226675.6056,409209.0339
716,Number of Smokers,166,Sub-Saharan Africa,1,Male,149,2019,10322474.13,10815185.38,9863906.356,10323474.13
717,Number of Smokers,166,Sub-Saharan Africa,2,Female,149,2019,2348021.453,2676452.627,2043431.191,2349021.453
718,Number of Smokers,168,Angola,1,Male,149,2019,212428.485,274178.6468,164542.2469,213428.485
719,Number of Smokers,168,Angola,2,Female,149,2019,34080.97007,59900.58911,16911.85019,35080.97007
720,Number of Smokers,169,Central African Republic,1,Male,149,2019,50227.66011,65384.62232,37270.29702,51227.66011
721,Number of Smokers,169,Central African Republic,2,Female,149,2019,7075.717912,13586.03049,3486.676821,8075.717912
722,Number of Smokers,170,Congo,1,Male,149,2019,65646.81576,82934.98802,50709.80378,66646.81576
723,Number of Smokers,170,Congo,2,Female,149,2019,11763.69697,20978.88039,5794.074253,12763.69697
724,Number of Smokers,171,Democratic Republic of the Congo,1,Male,149,2019,915134.9631,1161208.627,710726.3211,916134.9631
725,Number of Smokers,171,Democratic Republic of the Congo,2,Female,149,2019,48391.1217,86617.85816,25304.48801,49391.1217
726,Number of Smokers,172,Equatorial Guinea,1,Male,149,2019,45623.78192,55368.58005,36757.94425,46623.78192
727,Number of Smokers,172,Equatorial Guinea,2,Female,149,2019,6968.986536,12263.59614,3540.17856,7968.986536
728,Number of Smokers,173,Gabon,1,Male,149,2019,31985.95651,38171.83065,26313.69549,32985.95651
729,Number of Smokers,173,Gabon,2,Female,149,2019,10218.07988,16323.86652,6056.353874,11218.07988
730,Number of Smokers,175,Burundi,1,Male,149,2019,65575.03719,86390.14377,48945.2106,66575.03719
731,Number of Smokers,175,Burundi,2,Female,149,2019,13495.9908,24835.07468,6872.619772,14495.9908
732,Number of Smokers,176,Comoros,1,Male,149,2019,12191.50426,14693.22025,9904.181608,13191.50426
733,Number of Smokers,176,Comoros,2,Female,149,2019,2772.538008,4421.75625,1625.671841,3772.538008
734,Number of Smokers,177,Djibouti,1,Male,149,2019,23533.8079,28304.39097,19057.52566,24533.8079
735,Number of Smokers,177,Djibouti,2,Female,149,2019,4617.599176,7630.63223,2699.582438,5617.599176
736,Number of Smokers,178,Eritrea,1,Male,149,2019,52348.61311,70565.30821,38385.67016,53348.61311
737,Number of Smokers,178,Eritrea,2,Female,149,2019,5217.414374,9828.138164,2615.81503,6217.414374
738,Number of Smokers,179,Ethiopia,1,Male,149,2019,488397.4237,635085.4887,368699.6659,489397.4237
739,Number of Smokers,179,Ethiopia,2,Female,149,2019,82836.31654,148419.8697,44439.53948,83836.31654
740,Number of Smokers,180,Kenya,1,Male,149,2019,507970.7001,623624.8196,402423.1361,508970.7001
741,Number of Smokers,180,Kenya,2,Female,149,2019,112882.5501,181758.618,63099.1804,113882.5501
742,Number of Smokers,181,Madagascar,1,Male,149,2019,652791.9802,769248.4761,548357.547,653791.9802
743,Number of Smokers,181,Madagascar,2,Female,149,2019,77795.76714,129969.5179,42659.82208,78795.76714
744,Number of Smokers,182,Malawi,1,Male,149,2019,172823.329,212209.7283,139346.8313,173823.329
745,Number of Smokers,182,Malawi,2,Female,149,2019,39224.11189,66669.04548,21481.62737,40224.11189
746,Number of Smokers,183,Mauritius,1,Male,149,2019,39304.21404,43673.39653,34778.51432,40304.21404
747,Number of Smokers,183,Mauritius,2,Female,149,2019,8411.682952,11838.38181,5792.569757,9411.682952
748,Number of Smokers,184,Mozambique,1,Male,149,2019,283118.1095,357218.2518,217290.3452,284118.1095
749,Number of Smokers,184,Mozambique,2,Female,149,2019,119305.522,191968.9967,66632.61476,120305.522
750,Number of Smokers,185,Rwanda,1,Male,149,2019,84930.46805,110560.2105,64766.35742,85930.46805
751,Number of Smokers,185,Rwanda,2,Female,149,2019,10306.79411,18640.83576,5103.001475,11306.79411
752,Number of Smokers,186,Seychelles,1,Male,149,2019,2830.767249,3311.497425,2322.822363,3830.767249
753,Number of Smokers,186,Seychelles,2,Female,149,2019,663.0718932,935.3698444,437.9002255,1663.0718932
754,Number of Smokers,187,Somalia,1,Male,149,2019,228435.0939,305901.5781,169595.2065,229435.0939
755,Number of Smokers,187,Somalia,2,Female,149,2019,42599.92272,77100.72901,21913.74216,43599.92272
756,Number of Smokers,189,United Republic of Tanzania,1,Male,149,2019,410202.8192,517388.6852,323002.8892,411202.8192
757,Number of Smokers,189,United Republic of Tanzania,2,Female,149,2019,115153.3579,195659.5167,63395.35473,116153.3579
758,Number of Smokers,190,Uganda,1,Male,149,2019,334912.4459,413660.184,264223.154,335912.4459
759,Number of Smokers,190,Uganda,2,Female,149,2019,149045.9093,245679.2084,86956.50266,150045.9093
760,Number of Smokers,191,Zambia,1,Male,149,2019,301955.275,353551.5607,256836.3587,302955.275
761,Number of Smokers,191,Zambia,2,Female,149,2019,139998.0551,210862.3469,88994.69429,140998.0551
762,Number of Smokers,193,Botswana,1,Male,149,2019,52503.36698,61066.04104,44476.62133,53503.36698
763,Number of Smokers,193,Botswana,2,Female,149,2019,15815.26456,22722.34028,10461.97564,16815.26456
764,Number of Smokers,194,Lesotho,1,Male,149,2019,67702.72457,76653.58002,58565.05757,68702.72457
765,Number of Smokers,194,Lesotho,2,Female,149,2019,3361.631005,6251.026771,1650.337553,4361.631005
766,Number of Smokers,195,Namibia,1,Male,149,2019,39630.38907,47784.00428,32902.03321,40630.38907
767,Number of Smokers,195,Namibia,2,Female,149,2019,19780.42594,30343.34114,12440.27615,20780.42594
768,Number of Smokers,196,South Africa,1,Male,149,2019,1304612.02,1471770.503,1156484.403,1305612.02
769,Number of Smokers,196,South Africa,2,Female,149,2019,576088.0306,802755.8481,376213.5385,577088.0306
770,Number of Smokers,197,Eswatini,1,Male,149,2019,11111.04199,14013.5855,8676.996707,12111.04199
771,Number of Smokers,197,Eswatini,2,Female,149,2019,2102.578624,3614.495923,1073.809445,3102.578624
772,Number of Smokers,198,Zimbabwe,1,Male,149,2019,254604.8752,304334.4126,212696.7412,255604.8752
773,Number of Smokers,198,Zimbabwe,2,Female,149,2019,47896.32183,79768.66851,25827.51323,48896.32183
774,Number of Smokers,200,Benin,1,Male,149,2019,69810.30026,90010.02449,53074.73161,70810.30026
775,Number of Smokers,200,Benin,2,Female,149,2019,16206.4711,27554.99214,8929.139797,17206.471100000002
776,Number of Smokers,201,Burkina Faso,1,Male,149,2019,276858.8068,342094.4186,217062.3003,277858.8068
777,Number of Smokers,201,Burkina Faso,2,Female,149,2019,32232.30551,57770.77202,16657.4639,33232.30551
778,Number of Smokers,202,Cameroon,1,Male,149,2019,208049.0312,264908.9701,160537.2704,209049.0312
779,Number of Smokers,202,Cameroon,2,Female,149,2019,46412.2885,75745.62294,25330.53279,47412.2885
780,Number of Smokers,203,Cabo Verde,1,Male,149,2019,2771.084384,3642.996377,1998.665117,3771.084384
781,Number of Smokers,203,Cabo Verde,2,Female,149,2019,841.1236343,1449.583611,438.3416154,1841.1236343
782,Number of Smokers,204,Chad,1,Male,149,2019,150215.5998,190243.1531,116519.3895,151215.5998
783,Number of Smokers,204,Chad,2,Female,149,2019,40930.70103,73219.75267,21140.18324,41930.70103
784,Number of Smokers,205,Côte d'Ivoire,1,Male,149,2019,492160.7721,596158.3671,394584.7409,493160.7721
785,Number of Smokers,205,Côte d'Ivoire,2,Female,149,2019,87367.83755,146828.6991,47759.18266,88367.83755
786,Number of Smokers,206,Gambia,1,Male,149,2019,39490.54382,46951.18469,32625.90884,40490.54382
787,Number of Smokers,206,Gambia,2,Female,149,2019,4464.405477,7566.414714,2400.778114,5464.405477
788,Number of Smokers,207,Ghana,1,Male,149,2019,128739.9891,165115.6447,96943.80348,129739.9891
789,Number of Smokers,207,Ghana,2,Female,149,2019,39664.66697,66159.42729,20425.75238,40664.66697
790,Number of Smokers,208,Guinea,1,Male,149,2019,228797.8392,284068.7372,179446.4931,229797.8392
791,Number of Smokers,208,Guinea,2,Female,149,2019,20075.97252,36451.83121,9756.524937,21075.97252
792,Number of Smokers,209,Guinea-Bissau,1,Male,149,2019,9441.151953,12756.31263,6796.895383,10441.151953
793,Number of Smokers,209,Guinea-Bissau,2,Female,149,2019,1544.675247,2821.502002,779.7101413,2544.675247
794,Number of Smokers,210,Liberia,1,Male,149,2019,23648.92764,32073.68403,17649.95599,24648.92764
795,Number of Smokers,210,Liberia,2,Female,149,2019,15247.78219,23940.78427,8775.10691,16247.78219
796,Number of Smokers,211,Mali,1,Male,149,2019,354481.5352,432015.6687,283250.148,355481.5352
797,Number of Smokers,211,Mali,2,Female,149,2019,23509.07581,40101.23248,11850.48327,24509.07581
798,Number of Smokers,212,Mauritania,1,Male,149,2019,104644.0117,124939.2071,86163.51394,105644.0117
799,Number of Smokers,212,Mauritania,2,Female,149,2019,41094.05996,58363.70367,27566.3896,42094.05996
800,Number of Smokers,213,Niger,1,Male,149,2019,306734.8653,378021.0325,245897.2699,307734.8653
801,Number of Smokers,213,Niger,2,Female,149,2019,50681.44698,84730.70572,27518.57379,51681.44698
802,Number of Smokers,214,Nigeria,1,Male,149,2019,766637.3512,1008196.608,581482.0624,767637.3512
803,Number of Smokers,214,Nigeria,2,Female,149,2019,112853.5483,208866.7436,56212.90252,113853.5483
